FocusLevel,WeekDay,HourOfDay
15.1105013,2,14
12.9624405,2,14
10.6662369,2,14
8.22189,2,14
5.62940264,2,14
2.8887732,2,14
0.451406151,2,14
0.450277627,2,14
0.446892083,2,14
0.44124952,2,14
0.4333499,2,14
0.8827991,2,14
1.346302,2,14
1.34293628,2,14
1.332839,2,14
1.31601024,2,14
1.29245,2,14
1.26215816,2,14
1.22513485,2,14
1.18138,2,14
1.13089371,2,14
1.07367587,2,14
1.00972652,2,14
0.939045668,2,14
0.8616333,2,14
0.7774894,2,14
0.686614037,2,14
0.589007139,2,14
0.484668761,2,14
0.9338873,2,14
1.39715087,2,14
1.87474179,2,14
2.36693478,2,14
2.36101747,2,14
2.34326553,2,14
4.190377,2,14
4.68797,2,14
5.20041037,2,14
5.1874094,2,14
5.14840651,2,14
5.083401,2,14
4.992394,2,14
7.77203369,2,14
8.285257,2,14
8.813395,2,14
8.791361,2,14
8.725261,2,14
12.3961334,2,14
12.9180584,2,14
13.4547176,2,14
14.006299,2,14
14.5729733,2,14
15.1548958,2,14
15.7522068,2,14
16.3650246,2,14
23.3653355,2,15
23.9411678,2,15
24.5313835,2,15
25.1360321,2,15
25.0731926,2,15
32.93095,2,15
33.48561,2,15
34.05324,2,15
34.6338425,2,15
35.22738,2,15
35.8337936,2,15
36.45302,2,15
37.0849457,2,15
37.729454,2,15
38.3863831,2,15
39.0555649,2,15
39.7367935,2,15
40.42983,2,15
41.1344223,2,15
41.85029,2,15
42.5771027,2,15
43.31453,2,15
43.20624,2,15
42.8813858,2,15
42.3399544,2,15
41.5819473,2,15
40.6073723,2,15
39.41622,2,15
38.0085,2,15
36.3842049,2,15
34.54334,2,15
32.4858971,2,15
30.2118835,2,15
27.7212982,2,15
25.01414,2,15
22.09041,2,15
18.9501076,2,15
15.5932312,2,15
12.0197811,2,15
8.22976,2,15
4.223168,2,15
0.451406151,2,15
0.9169271,2,15
1.396844,2,15
1.89143384,2,15
2.40096664,2,15
2.92570329,2,15
3.465895,2,15
4.021784,2,15
4.59360075,2,15
5.18156147,2,15
5.78587055,2,15
11.2369776,2,16
11.8219013,2,16
12.4225616,2,16
13.03911,2,16
13.0065126,2,16
12.9087191,2,16
12.74573,2,16
12.5175457,2,16
12.2241659,2,16
11.86559,2,16
11.4418192,2,16
10.9528532,2,16
10.39869,2,16
9.779333,2,16
9.094779,2,16
8.345031,2,16
7.530086,2,16
6.649946,2,16
5.704611,2,16
4.69408,2,16
3.61835265,2,16
2.47743082,2,16
1.27131355,2,16
0.451406151,3,6
0.9169271,3,6
1.396844,3,6
1.89143384,3,6
2.40096664,3,6
2.92570329,3,6
3.465895,3,6
4.021784,3,6
4.59360075,3,6
5.18156147,3,6
5.16860771,3,6
5.129746,3,6
10.0455055,3,6
10.6188145,3,6
11.2078114,3,6
11.8126564,3,6
11.7831249,3,6
17.9973545,3,6
18.5746536,3,6
19.1669426,3,6
19.7743225,3,6
20.39687,3,6
21.0346451,3,6
20.9820576,3,6
20.8242989,3,6
20.5613651,3,6
20.1932583,3,6
19.71998,3,6
19.1415272,3,6
27.6213531,3,6
28.2199211,3,6
28.8324928,3,6
28.7604122,3,6
28.5441685,3,6
28.1837616,3,6
27.05641,3,7
26.4222755,3,7
25.6472225,3,7
24.73125,3,7
33.75228,3,7
34.3355331,3,7
34.931778,3,7
35.5409622,3,7
36.1630135,3,7
36.7978249,3,7
37.44527,3,7
37.3516579,3,7
47.9339,3,7
47.814064,3,7
47.45456,3,7
46.85539,3,7
46.01654,3,7
55.1351547,3,7
55.6084633,3,7
56.0906,3,7
56.58141,3,7
57.08073,3,7
57.58838,3,7
58.1041451,3,7
58.6278038,3,7
58.4812355,3,7
58.0415268,3,7
67.84359,3,7
67.67398,3,7
67.16515,3,7
66.31711,3,7
65.1298447,3,7
73.2759857,3,7
73.61917,3,7
73.96713,3,7
74.31968,3,7
74.67661,3,7
75.03772,3,7
75.4027939,3,7
75.77159,3,7
76.1438751,3,7
76.5193939,3,7
76.3280945,3,7
75.7542,3,7
74.79771,3,7
73.45862,3,7
71.73693,3,7
69.6326447,3,7
67.14577,3,7
64.27629,3,7
61.02422,3,7
57.3895454,3,7
71.30728,3,7
71.76979,3,7
72.2355957,3,7
72.05501,3,7
71.51324,3,7
70.6103,3,7
69.34617,3,7
67.72087,3,7
61.62599,3,8
59.4250641,3,8
56.8855324,3,8
54.0073967,3,8
70.03184,3,8
70.5378,3,8
70.36146,3,8
69.83243,3,8
68.95071,3,8
67.71629,3,8
66.12919,3,8
64.1894,3,8
61.8969231,3,8
59.25176,3,8
56.2539,3,8
52.90335,3,8
49.20012,3,8
45.14419,3,8
40.73558,3,8
35.9742775,3,8
30.8602886,3,8
25.39361,3,8
19.5742378,3,8
13.4021826,3,8
6.87743759,3,8
0.451406151,3,8
0.9169271,3,8
1.396844,3,8
1.89143384,3,8
2.40096664,3,8
2.92570329,3,8
3.465895,3,8
4.021784,3,8
4.01172924,3,8
3.981566,3,8
3.93129373,3,8
3.86091232,3,8
3.77042246,3,8
3.65982318,3,8
7.534417,3,8
8.085306,3,8
8.651749,3,8
9.233941,3,8
9.832063,3,8
10.44628,3,8
11.07674,3,8
11.0490484,3,8
10.9659729,3,8
10.8275137,3,8
10.6336708,3,8
10.3844442,3,8
10.079833,3,8
9.719839,3,8
9.304462,3,8
8.8337,3,8
8.307555,3,8
5.79452,3,9
5.3168354,3,9
12.606185,3,9
13.241888,3,9
13.8937893,3,9
14.5619707,3,9
15.2464943,3,9
15.9474,3,9
16.6647034,3,9
17.3983936,3,9
18.1484318,3,9
18.91475,3,9
19.6972427,3,9
20.4957962,3,9
21.3102417,3,9
22.1403885,3,9
22.98602,3,9
23.8468685,3,9
24.7226448,3,9
25.6130219,3,9
26.51764,3,9
27.4360981,3,9
28.3679733,3,9
29.31279,3,9
30.2700539,3,9
31.2392311,3,9
32.2197571,3,9
33.2110329,3,9
34.2124329,3,9
35.2232971,3,9
35.13524,3,9
34.8710632,3,9
55.4425774,3,9
56.1439552,3,9
56.8508759,3,9
57.56285,3,9
58.27935,3,9
58.9998322,3,9
59.7237625,3,9
60.45057,3,9
61.1796951,3,9
61.91057,3,9
62.6425934,3,9
63.3752,3,9
64.1078,3,9
64.8398,3,9
65.57063,3,9
66.2997055,3,9
67.02644,3,9
66.85888,3,9
83.2212753,3,9
83.5896,3,9
83.95617,3,9
84.320694,3,9
84.68292,3,9
85.04257,3,9
85.39938,3,9
85.75312,3,9
86.10353,3,9
85.8882751,3,9
94.08279,3,10
93.84758,3,10
93.14196,3,10
91.96593,3,10
96.63122,3,10
96.7153,3,10
96.79848,3,10
96.55648,3,10
95.83049,3,10
94.6205139,3,10
92.92654,3,10
97.1812744,3,10
97.2536545,3,10
97.32514,3,10
97.3957,3,10
97.46529,3,10
97.5338745,3,10
97.6014252,3,10
97.6679153,3,10
97.7333145,3,10
97.79759,3,10
97.86073,3,10
97.61608,3,10
99.2790146,3,10
99.29991,3,10
99.3204041,3,10
99.3405,3,10
99.36019,3,10
99.37947,3,10
99.3983459,3,10
99.4168,3,10
99.43485,3,10
99.45249,3,10
99.46971,3,10
99.48653,3,10
99.50293,3,10
99.51892,3,10
99.53451,3,10
99.5497,3,10
99.56448,3,10
99.57888,3,10
99.59289,3,10
99.60651,3,10
99.61975,3,10
99.3707047,3,10
99.89962,3,10
99.90302,3,10
99.65327,3,10
99.94656,3,10
99.94839,3,10
99.95015,3,10
99.95186,3,10
99.95352,3,10
99.95514,3,10
99.9567,3,10
99.95821,3,10
99.95969,3,10
99.96111,3,10
99.96249,3,10
99.71258,3,10
99.9689,3,11
99.97001,3,11
99.9710846,3,11
99.9721146,3,11
99.97312,3,11
99.97409,3,11
99.72416,3,11
99.9751358,3,11
99.9760361,3,11
99.9769058,3,11
99.9777451,3,11
99.97855,3,11
99.97934,3,11
99.9801,3,11
99.98083,3,11
99.98154,3,11
99.98222,3,11
99.98288,3,11
99.98351,3,11
99.98413,3,11
99.98472,3,11
99.98529,3,11
99.98584,3,11
99.9863739,3,11
99.9868851,3,11
99.98737,3,11
99.987854,3,11
99.98831,3,11
99.9887543,3,11
99.98918,3,11
99.9895859,3,11
99.98998,3,11
99.9903641,3,11
99.99073,3,11
99.99108,3,11
99.7411041,3,11
98.99117,3,11
97.74129,3,11
95.99143,3,11
93.74164,3,11
90.99188,3,11
87.74217,3,11
83.99251,3,11
99.48257,3,11
99.5023,3,11
99.521286,3,11
99.53958,3,11
99.55719,3,11
99.57414,3,11
99.59046,3,11
99.60617,3,11
99.6212845,3,11
99.63583,3,11
99.64983,3,11
99.66331,3,11
99.67628,3,11
99.68875,3,11
99.70075,3,11
99.7122955,3,11
99.46301,3,11
99.99035,3,12
99.99072,3,12
99.99108,3,12
99.9914246,3,12
99.99175,3,12
99.99207,3,12
99.9923859,3,12
99.9926758,3,12
99.99296,3,12
99.99323,3,12
99.9935,3,12
99.99375,3,12
99.99399,3,12
99.9942245,3,12
99.9944458,3,12
99.99467,3,12
99.99487,3,12
99.74489,3,12
98.99493,3,12
99.9904,3,12
99.9907761,3,12
99.7408,3,12
99.99762,3,12
99.74763,3,12
99.99768,3,12
99.99777,3,12
99.99786,3,12
99.99794,3,12
99.998024,3,12
99.9981,3,12
99.74811,3,12
98.99812,3,12
97.7481461,3,12
99.9830551,3,12
99.98371,3,12
99.98435,3,12
99.98496,3,12
99.98554,3,12
99.98611,3,12
99.98665,3,12
99.987175,3,12
99.98767,3,12
99.98815,3,12
99.98862,3,12
99.98906,3,12
99.98949,3,12
99.9899,3,12
99.73992,3,12
99.99883,3,12
99.99888,3,12
99.9989243,3,12
99.99896,3,12
99.99901,3,12
99.74901,3,12
98.9990158,3,12
97.74903,3,12
95.99905,3,12
93.74907,3,12
90.99909,3,12
87.74913,3,12
73.7092743,3,13
69.9799347,3,13
65.8118439,3,13
61.2050171,3,13
56.1594429,3,13
50.67512,3,13
44.7520561,3,13
38.3902435,3,13
31.5896873,3,13
24.3503819,3,13
16.6723347,3,13
8.555543,3,13
0.451406151,3,13
0.9169271,3,13
1.396844,3,13
1.89143384,3,13
2.40096664,3,13
2.39496422,3,13
2.376957,3,13
2.346945,3,13
2.30492783,3,13
2.25090623,3,13
2.18487954,3,13
2.10684824,3,13
2.016812,3,13
1.914771,3,13
1.800725,3,13
1.67467415,3,13
4.035431,3,13
4.55137968,3,13
4.54000139,3,13
7.332876,3,13
7.84854364,3,13
8.379195,3,13
8.925052,3,13
9.486319,3,13
9.462603,3,13
9.391456,3,13
14.0863934,3,13
14.6339493,3,13
15.1964865,3,13
15.7741623,3,13
16.3671131,3,13
16.3261948,3,13
22.7679672,3,13
23.3297539,3,13
23.9058533,3,13
24.4963417,3,13
25.1012726,3,13
25.7206821,3,13
26.35458,3,13
27.00296,3,13
27.6657867,3,13
27.5966225,3,13
37.40883,3,13
37.9948273,3,13
37.89984,3,13
37.61488,3,13
46.57431,3,14
47.08988,3,14
47.6160355,3,14
48.15266,3,14
48.69963,3,14
49.2568,3,14
49.8239975,3,14
50.40103,3,14
50.27503,3,14
49.8970222,3,14
49.26701,3,14
48.38499,3,14
58.9637527,3,14
59.44913,3,14
59.94227,3,14
60.44295,3,14
60.9509468,3,14
61.466,3,14
61.98784,3,14
62.51617,3,14
62.35988,3,14
61.89101,3,14
61.10956,3,14
71.7569962,3,14
72.1597443,3,14
72.5669,3,14
72.97822,3,14
73.393425,3,14
73.81224,3,14
74.23437,3,14
74.65951,3,14
75.08735,3,14
75.51757,3,14
75.94985,3,14
76.38385,3,14
76.81923,3,14
77.25566,3,14
77.06252,3,14
86.58545,3,14
86.84326,3,14
87.10127,3,14
86.88352,3,14
86.23026,3,14
85.1414948,3,14
83.61722,3,14
81.65744,3,14
79.26215,3,14
76.431366,3,14
73.16507,3,14
84.90957,3,14
85.21142,3,14
84.99839,3,14
91.7327,3,14
91.9013062,3,14
92.06964,3,14
92.23757,3,14
92.00698,3,14
91.31519,3,14
90.16223,3,14
88.5480652,3,14
83.01381,3,15
80.5787354,3,15
77.70093,3,15
88.46158,3,15
88.7103958,3,15
88.95823,3,15
89.20487,3,15
89.45015,3,15
89.69387,3,15
89.469635,3,15
95.1331,3,15
95.2473755,3,15
95.3607559,3,15
95.47315,3,15
95.5844955,3,15
95.69471,3,15
95.4554749,3,15
94.73776,3,15
97.84856,3,15
97.90304,3,15
97.95688,3,15
98.01006,3,15
98.06255,3,15
98.11433,3,15
98.16535,3,15
98.21561,3,15
98.26507,3,15
98.31372,3,15
98.3615341,3,15
98.40851,3,15
98.45463,3,15
98.49986,3,15
98.54422,3,15
98.29786,3,15
99.5291061,3,15
99.28028,3,15
98.53381,3,15
97.2897,3,15
95.54794,3,15
93.30854,3,15
90.57148,3,15
87.33679,3,15
83.604454,3,15
79.3744659,3,15
74.64683,3,15
69.42155,3,15
63.6986275,3,15
57.4780579,3,15
50.7598419,3,15
43.5439835,3,15
35.83048,3,15
27.6193237,3,15
18.91053,3,15
9.70409,3,15
0.451406151,4,6
0.9169271,4,6
1.396844,4,6
1.89143384,4,6
2.40096664,4,6
2.92570329,4,6
3.465895,4,6
4.021784,4,6
4.59360075,4,6
4.5821166,4,6
4.54766464,4,6
4.490245,4,6
8.877582,4,6
9.439142,4,6
10.0163155,4,6
10.6092834,4,6
11.2182045,4,6
11.1901588,4,6
11.1060228,4,6
10.9657955,4,6
17.2376022,4,6
17.82025,4,6
17.7757,4,6
17.6420479,4,6
17.4192944,4,6
23.7769146,4,6
23.7174721,4,6
23.5391464,4,6
23.2419338,4,6
29.1512871,4,6
29.6666412,4,6
30.1951256,4,6
30.7368088,4,6
30.6599674,4,6
30.4294415,4,6
30.04523,4,6
29.5073357,4,6
36.3904381,4,6
36.29946,4,6
36.026535,4,6
35.5716553,4,6
34.93482,4,6
41.2879677,4,6
41.7583656,4,6
41.65397,4,6
41.3407822,4,6
40.8188,4,6
40.08803,4,6
39.148468,4,6
45.530117,4,6
45.41629,4,6
51.1406174,4,6
51.54468,4,6
51.41582,4,6
51.0292358,4,6
49.88108,4,7
48.9880638,4,7
47.83991,4,7
46.4366035,4,7
44.7781525,4,7
42.86456,4,7
40.695816,4,7
38.2719269,4,7
35.59289,4,7
42.8242073,4,7
43.3121452,4,7
43.2038651,4,7
50.0109367,4,7
50.4510422,4,7
50.9009552,4,7
51.3606339,4,7
51.83002,4,7
52.3090324,4,7
52.79758,4,7
53.29555,4,7
53.8028069,4,7
54.3191872,4,7
54.84453,4,7
55.378624,4,7
55.9212646,4,7
56.4722061,4,7
57.0311928,4,7
57.5979462,4,7
58.1721649,4,7
58.7535324,4,7
59.3417053,4,7
59.93633,4,7
60.5370178,4,7
61.1433945,4,7
61.75503,4,7
62.3715134,4,7
62.9923935,4,7
63.617218,4,7
63.4581757,4,7
62.9810448,4,7
76.2861938,4,7
76.69572,4,7
76.5039749,4,7
75.92876,4,7
74.97006,4,7
73.6278839,4,7
71.90224,4,7
69.7931,4,7
67.30049,4,7
64.42441,4,7
61.1648369,4,7
57.52179,4,7
53.4952621,4,7
49.08526,4,7
44.2917747,4,7
39.1148148,4,7
33.5543747,4,7
27.6104584,4,7
21.28306,4,7
14.5721865,4,7
1.42078853,4,8
0.451406151,4,8
0.9169271,4,8
1.396844,4,8
1.89143384,4,8
2.40096664,4,8
2.92570329,4,8
3.465895,4,8
3.45723,4,8
6.803301,4,8
7.33997154,4,8
7.892018,4,8
7.87228775,4,8
12.1042671,4,8
12.6459417,4,8
13.2026768,4,8
13.7746468,4,8
14.3620071,4,8
14.3261023,4,8
14.2183876,4,8
14.0388622,4,8
13.7875261,4,8
13.4643822,4,8
13.0694256,4,8
12.6026611,4,8
12.0640869,4,8
11.453701,4,8
10.7715054,4,8
17.0569954,4,8
17.6409149,4,8
17.5968132,4,8
23.9407654,4,8
24.49402,4,8
25.0613728,4,8
25.6428947,4,8
25.5787868,4,8
25.386467,4,8
25.06593,4,8
24.617178,4,8
24.0402145,4,8
23.3350334,4,8
22.50164,4,8
21.5400333,4,8
20.4502087,4,8
19.23217,4,8
17.88592,4,8
16.4114513,4,8
14.8087711,4,8
13.0778761,4,8
11.2187662,4,8
9.231442,4,8
7.11590242,4,8
4.87215,4,8
5.30156326,4,8
5.28830957,4,8
5.23542643,4,9
5.16932249,4,9
5.59739447,4,9
6.038851,4,9
6.49395943,4,9
6.962982,4,9
7.44617462,4,9
7.94378567,4,9
8.456053,4,9
8.983207,4,9
9.525465,4,9
10.0830317,4,9
10.6561031,4,9
11.244853,4,9
11.8494473,4,9
12.4700289,4,9
12.4388542,4,9
19.1799011,4,9
19.7677879,4,9
19.7183685,4,9
26.4380016,4,9
26.3719063,4,9
32.5346336,4,9
32.4532967,4,9
38.1070061,4,9
38.57207,4,9
39.048748,4,9
39.5370865,4,9
40.0371132,4,9
39.93702,4,9
39.63674,4,9
46.414032,4,9
46.8713379,4,9
47.3390846,4,9
47.8172531,4,9
48.3058,4,9
48.80467,4,9
49.3137665,4,9
49.833,4,9
50.3622437,4,9
50.9013557,4,9
51.4501724,4,9
52.008503,4,9
52.57615,4,9
53.1528625,4,9
53.73841,4,9
54.3325043,4,9
54.9348526,4,9
55.5451355,4,9
56.1630173,4,9
56.78813,4,9
57.4200974,4,9
58.05852,4,9
58.70298,4,9
59.35303,4,9
60.00823,4,9
60.6681061,4,9
61.3321724,4,9
61.99994,4,9
62.67089,4,9
62.8393974,4,10
63.0131721,4,10
63.192318,4,10
63.3769455,4,10
63.56715,4,10
63.76303,4,10
63.96468,4,10
63.8047676,4,10
65.05926,4,10
65.26046,4,10
65.0973053,4,10
66.5010147,4,10
66.70059,4,10
66.90581,4,10
66.73854,4,10
68.4620056,4,10
68.663,4,10
68.86951,4,10
68.6973343,4,10
70.7028046,4,10
70.9023743,4,10
71.10722,4,10
70.92946,4,10
70.39615,4,10
69.50731,4,10
68.26293,4,10
66.6630249,4,10
69.22953,4,10
69.05646,4,10
71.4387,4,10
71.2601,4,10
73.4726944,4,10
73.66565,4,10
73.8635254,4,10
74.0663452,4,10
73.88118,4,10
73.32568,4,10
72.39986,4,10
75.09481,4,10
75.29435,4,10
75.4986649,4,10
75.70776,4,10
75.51849,4,10
74.95068,4,10
77.9528656,4,10
78.14697,4,10
77.95161,4,10
80.76498,4,10
80.93964,4,10
81.11808,4,10
81.3003,4,10
81.48625,4,10
81.67591,4,10
81.8692245,4,10
82.06614,4,10
82.2666,4,10
82.060936,4,10
81.44394,4,10
80.4156,4,10
78.97594,4,10
74.03994,4,11
71.8681,4,11
69.301384,4,11
66.33979,4,11
62.98331,4,11
59.2319527,4,11
55.0857162,4,11
50.5445976,4,11
45.6086,4,11
56.2533035,4,11
56.7564,4,11
57.2678833,4,11
57.7875443,4,11
57.643074,4,11
57.20967,4,11
56.4873276,4,11
55.47604,4,11
65.44554,4,11
65.87743,4,11
66.31564,4,11
66.75993,4,11
67.21008,4,11
67.6658249,4,11
68.12691,4,11
68.59305,4,11
69.06395,4,11
69.5393,4,11
70.01878,4,11
70.50205,4,11
70.98878,4,11
71.47859,4,11
71.97114,4,11
72.4660339,4,11
72.9629059,4,11
73.46136,4,11
73.2777,4,11
84.07209,4,11
84.37196,4,11
84.67232,4,11
84.97291,4,11
85.27349,4,11
85.06031,4,11
91.7668152,4,11
91.93473,4,11
91.704895,4,11
95.52184,4,11
95.2830353,4,11
94.56663,4,11
93.3726044,4,11
91.7009659,4,11
89.55173,4,11
86.92487,4,11
83.82042,4,11
80.23835,4,11
76.17867,4,11
71.64138,4,11
84.69045,4,11
85.00867,4,11
84.79614,4,11
91.96272,4,11
95.75122,4,12
95.8411942,4,12
95.93088,4,12
96.0202,4,12
96.1091,4,12
96.19751,4,12
96.2853546,4,12
96.04464,4,12
95.3225,4,12
94.1189346,4,12
92.43394,4,12
90.26752,4,12
87.61967,4,12
94.27809,4,12
94.0424,4,12
97.24653,4,12
97.00341,4,12
96.27406,4,12
95.05849,4,12
93.35667,4,12
96.9296,4,12
97.00169,4,12
97.07322,4,12
96.8305359,4,12
98.60367,4,12
98.6375,4,12
98.6710052,4,12
98.70418,4,12
98.73699,4,12
98.7694244,4,12
98.80145,4,12
98.83307,4,12
98.86425,4,12
98.89498,4,12
98.64774,4,12
97.90603,4,12
96.6698456,4,12
94.93918,4,12
98.23557,4,12
97.98998,4,12
99.29922,4,12
99.05097,4,12
98.30623,4,12
97.06499,4,12
95.32725,4,12
98.37087,4,12
98.4155,4,12
98.45942,4,12
98.50262,4,12
98.54508,4,12
98.29872,4,12
97.55963,4,12
99.24016,4,12
99.26195,4,12
99.28333,4,12
99.0351257,4,12
98.2905,4,12
97.04946,4,12
95.312,4,12
93.078125,4,12
97.96723,4,13
98.02674,4,13
98.08509,4,13
98.1422653,4,13
98.19825,4,13
97.95275,4,13
99.4671,4,13
99.4833145,4,13
99.49917,4,13
99.51466,4,13
99.26588,4,13
98.519516,4,13
97.27559,4,13
95.53407,4,13
98.94128,4,13
98.97432,4,13
99.0065842,4,13
99.03808,4,13
98.79048,4,13
98.0477,4,13
96.80972,4,13
95.07655,4,13
98.93953,4,13
98.9734039,4,13
99.00644,4,13
99.0386353,4,13
99.07,4,13
99.10055,4,13
99.13028,4,13
99.1592,4,13
99.18733,4,13
99.21468,4,13
99.24126,4,13
99.26707,4,13
99.29214,4,13
99.04391,4,13
99.86254,4,13
99.6128845,4,13
98.8639145,4,13
97.61564,4,13
99.65719,4,13
99.6689758,4,13
99.6804047,4,13
99.4312057,4,13
98.6836,4,13
99.823555,4,13
99.82967,4,13
99.83562,4,13
99.84137,4,13
99.84695,4,13
99.85235,4,13
99.85758,4,13
99.86265,4,13
99.86755,4,13
99.8723,4,13
99.62262,4,13
99.9633942,4,13
99.96471,4,13
99.96598,4,13
99.96721,4,13
99.9971542,4,14
99.74716,4,14
99.978035,4,14
99.97883,4,14
99.9796,4,14
99.98035,4,14
99.9810638,4,14
99.73111,4,14
98.9812546,4,14
97.73149,4,14
95.98182,4,14
93.73225,4,14
90.9827652,4,14
87.73338,4,14
83.9841,4,14
79.7349,4,14
74.9857941,4,14
98.12656,4,14
98.19531,4,14
97.94982,4,14
97.21336,4,14
95.98592,4,14
94.2674942,4,14
92.0581055,4,14
89.3577347,4,14
86.16639,4,14
82.48406,4,14
78.31076,4,14
73.6464844,4,14
68.49123,4,14
62.8449974,4,14
56.70779,4,14
50.07961,4,14
42.96045,4,14
35.3503151,4,14
35.6421471,4,14
35.9431038,4,14
35.8532448,4,14
36.4414253,4,14
36.3503227,4,14
36.07701,4,14
35.6214943,4,14
34.98377,4,14
34.1638374,4,14
33.1616974,4,14
31.97735,4,14
30.6107979,4,14
29.0620365,4,14
27.33107,4,14
25.4178944,4,14
23.3225117,4,14
21.0449219,4,14
18.5851269,4,14
15.9431238,4,14
13.1189137,4,14
10.1124945,4,14
6.92387056,4,14
3.55304,4,14
0.451406151,4,15
0.450277627,4,15
0.899651766,4,15
1.36307526,4,15
1.35966754,4,15
1.34944451,4,15
1.332406,4,15
1.30855227,4,15
1.277883,4,15
1.24039841,4,15
1.19609857,4,15
1.14498329,4,15
1.08705258,4,15
1.02230644,4,15
0.950745,4,15
0.872368157,4,15
1.78129578,4,15
1.77684259,4,15
2.67747569,4,15
3.14886546,4,15
3.634668,4,15
4.135147,4,15
4.650559,4,15
5.18115234,4,15
5.16819954,4,15
5.12934065,4,15
8.417458,4,15
8.944832,4,15
9.487319,4,15
10.0451221,4,15
10.618433,4,15
10.5918865,4,15
15.7649231,4,15
15.7255106,4,15
15.6072741,4,15
15.4102125,4,15
15.134326,4,15
14.7796154,4,15
14.34608,4,15
13.83372,4,15
13.2425356,4,15
12.572526,4,15
11.8236923,4,15
10.9960337,4,15
10.089551,4,15
9.104243,4,15
14.3633537,4,15
14.9276733,4,15
14.8903542,4,15
14.7783966,4,15
14.5918007,4,15
14.3305664,4,15
13.9946938,4,15
13.5841818,4,15
13.0990334,4,15
12.5392466,4,15
11.9048195,4,15
8.928615,4,16
8.303612,4,16
7.61908436,4,16
6.875033,4,16
6.071458,4,16
12.0891914,4,16
12.6880341,4,16
13.3027105,4,16
13.9333477,4,16
13.8985147,4,16
13.794014,4,16
13.6198473,4,16
13.3760138,4,16
13.0625134,4,16
12.6793461,4,16
12.2265129,4,16
11.7040129,4,16
11.111845,4,16
10.45001,4,16
9.71851,4,16
8.917342,4,16
8.046508,4,16
7.106007,4,16
6.0958395,4,16
5.01600552,4,16
3.86650372,4,16
2.647336,4,16
1.35850179,4,16
0.451406151,5,7
0.450277627,5,7
0.446892083,5,7
0.44124952,5,7
0.4333499,5,7
0.423193276,5,7
0.4107796,5,7
0.8603318,5,7
0.85818094,5,7
0.851728439,5,7
0.840974331,5,7
0.8259185,5,7
0.806561053,5,7
0.7829019,5,7
0.7549411,5,7
0.7226787,5,7
0.6861146,5,7
0.64524883,5,7
0.6000814,5,7
0.55061233,5,7
0.999533653,5,7
0.997034848,5,7
1.44394016,5,7
1.90481877,5,7
2.37995076,5,7
2.86961055,5,7
3.374062,5,7
3.89356613,5,7
4.428373,5,7
4.978719,5,7
5.544835,5,7
9.883728,5,8
10.4390869,5,8
11.0098877,5,8
11.5963078,5,8
12.1985073,5,8
12.8166294,5,8
13.4508028,5,8
14.1011333,5,8
14.767705,5,8
15.4505806,5,8
15.4119539,5,8
15.2960749,5,8
24.179184,5,8
24.1187363,5,8
23.9373932,5,8
23.6351528,5,8
31.6437225,5,8
32.2090263,5,8
32.78755,5,8
32.70558,5,8
32.4596748,5,8
32.04983,5,8
40.1937256,5,8
40.0932426,5,8
47.2731247,5,8
47.7373352,5,8
47.6179924,5,8
47.259964,5,8
53.9895859,5,8
54.4073677,5,8
54.8342171,5,8
54.6971321,5,8
54.2858772,5,8
53.60045,5,8
52.6408463,5,8
51.4070778,5,8
58.3857422,5,8
58.2397766,5,8
64.23717,5,8
64.58229,5,8
64.934494,5,8
65.2937,5,8
65.65984,5,8
66.03281,5,8
66.41249,5,8
66.24646,5,8
72.85222,5,8
72.67009,5,8
72.1236954,5,8
71.21304,5,8
69.9381256,5,8
75.8214,5,8
75.63185,5,8
75.06319,5,8
74.1154251,5,8
72.78854,5,8
71.0825653,5,8
68.9974747,5,8
66.53328,5,8
63.6899834,5,8
50.7927628,5,9
47.7674866,5,9
44.4237633,5,9
40.76159,5,9
36.7809639,5,9
32.48189,5,9
27.8643684,5,9
22.9283943,5,9
17.67397,5,9
12.1010971,5,9
6.209775,5,9
0.451406151,5,9
0.9169271,5,9
1.396844,5,9
1.89143384,5,9
2.40096664,5,9
2.92570329,5,9
3.465895,5,9
4.021784,5,9
4.01172924,5,9
7.87217045,5,9
7.85249,5,9
11.5584621,5,9
12.0853767,5,9
12.6271687,5,9
13.1840239,5,9
13.7561169,5,9
14.3436041,5,9
14.9466248,5,9
15.5653057,5,9
16.1997452,5,9
16.8500347,5,9
17.5162258,5,9
18.19836,5,9
18.8964558,5,9
18.8492146,5,9
18.70749,5,9
28.4504757,5,9
29.0804043,5,9
29.7243671,5,9
30.3823032,5,9
30.3063469,5,9
40.31539,5,9
40.8913651,5,9
40.789135,5,9
40.4824524,5,9
39.97131,5,9
39.25571,5,9
48.4815063,5,9
48.99382,5,9
49.51633,5,9
50.0489159,5,9
50.59143,5,9
51.14371,5,9
51.7055664,5,9
52.2767944,5,9
52.8571548,5,9
52.7250137,5,9
52.1977654,5,10
51.5387039,5,10
50.6160126,5,10
49.4297,5,10
47.97976,5,10
46.2662,5,10
58.2979,5,10
58.8191376,5,10
58.67209,5,10
68.32684,5,10
68.7336,5,10
69.1459961,5,10
69.56383,5,10
69.3899155,5,10
68.86819,5,10
67.99864,5,10
66.78127,5,10
65.21609,5,10
63.30308,5,10
61.04226,5,10
58.4336166,5,10
55.4771538,5,10
