FocusLevel,WeekDay,HourOfDay
1.78742,5,9
1.78295147,5,9
1.76954579,5,9
1.74720311,5,10
1.71592319,5,10
1.67570627,5,10
1.62655222,5,10
1.56846106,5,10
1.5014329,5,10
1.42546749,5,10
1.340565,5,10
1.24672544,5,10
2.62615442,5,10
2.619589,5,10
2.59989285,5,10
2.567066,5,10
2.52110815,5,10
2.46201968,5,10
2.38980055,5,10
2.30445051,5,10
2.20596981,5,10
2.09435821,5,10
1.96961582,5,10
1.83174264,5,10
1.68073881,5,10
1.51660419,5,10
1.33933878,5,10
1.14894259,5,10
0.9454156,5,10
0.7287578,5,10
0.498969346,5,10
0.25605014,5,10
0.451406151,5,10
0.9169271,5,10
1.396844,5,10
1.89143384,5,10
2.40096664,5,10
2.92570329,5,10
2.918389,5,10
2.89644623,5,10
5.73740673,5,10
6.2619524,5,11
6.24629736,5,11
6.19933271,5,11
6.12105846,5,11
6.011474,5,11
5.87058,5,11
5.69837666,5,11
5.494863,5,11
5.26004028,5,11
4.993907,5,11
4.69646454,5,11
4.36771154,5,11
4.00764942,5,11
3.61627746,5,11
3.19359565,5,11
2.73960423,5,11
2.254303,5,11
1.73769164,5,11
1.18977094,5,11
0.6105405,5,11
0.451406151,5,12
0.450277627,5,12
0.446892083,5,12
0.44124952,5,13
0.4333499,5,13
0.423193276,5,13
0.4107796,5,13
0.3961089,5,13
0.379181176,5,13
0.3599964,5,13
0.338554621,5,13
0.314855784,5,13
0.288899928,5,13
0.260687053,5,13
0.230217129,5,13
0.197490185,5,13
0.162506223,5,13
0.1252652,5,13
0.0857671648,5,13
0.04401211,5,13
0.451406151,5,13
0.450277627,5,13
0.899651766,5,13
1.36307526,5,13
1.84083128,5,13
1.83622921,5,13
1.822423,5,13
3.193811,5,13
3.679387,5,13
4.179634,5,13
4.169185,5,13
4.137838,5,13
4.08559227,5,13
4.012449,5,13
3.918407,5,13
3.8034668,5,13
3.667629,5,13
3.51089287,5,13
3.33325815,5,13
3.13472557,5,13
2.91529465,5,13
5.24626541,5,13
5.75570345,5,13
5.74131441,5,13
5.69814634,5,13
8.457137,5,13
8.435994,5,13
8.372566,5,13
8.266851,5,13
10.95069,5,13
10.9233131,5,13
10.8411837,5,13
10.7043,5,13
10.5126629,5,13
10.2662725,5,13
9.965128,5,13
9.609231,5,13
9.19858,5,13
8.733175,5,13
8.213017,5,13
7.63810635,5,14
7.00844145,5,14
6.32402325,5,14
5.58485174,5,14
4.790927,5,14
3.94224858,5,14
3.03881621,5,14
2.080631,5,14
1.06769264,5,14
0.451406151,6,15
0.9169271,6,15
1.396844,6,15
1.89143384,6,15
2.40096664,6,15
2.92570329,6,15
3.465895,6,15
3.45723,6,15
3.431236,6,15
3.38791227,6,15
3.327259,6,15
6.67783356,6,15
6.661139,6,15
6.61105537,6,16
6.52758265,6,16
6.41072,6,16
6.260469,6,16
6.07682848,6,16
5.859799,6,16
5.60938025,6,16
5.32557249,6,16
5.008375,6,16
4.65778875,6,16
4.27381325,6,16
3.856449,6,16
3.405695,6,16
2.92155218,6,16
2.40402,6,16
1.85309863,6,16
1.26878834,6,16
0.651088953,6,16
0.451406151,6,16
0.9169271,6,16
1.396844,6,16
1.89143384,6,16
2.40096664,6,16
2.92570329,6,16
2.918389,6,16
5.758708,6,16
6.28313446,6,16
6.82280064,6,16
7.37792969,6,16
7.94873142,6,16
8.535404,6,16
9.138129,6,16
9.757073,6,16
10.3923855,6,16
11.0441923,6,16
11.7126055,6,16
12.3977127,6,16
13.099576,6,16
13.0668268,6,16
12.96858,6,16
22.09578,6,16
22.7400436,6,16
23.39938,6,16
24.0737762,6,16
24.7632,6,16
25.4675846,6,17
26.1868477,6,17
26.9208641,6,17
27.66949,6,17
28.43255,6,17
29.2098427,6,17
30.0011215,6,17
30.8061218,6,17
31.6245461,6,17
32.4560547,6,17
33.300293,6,17
34.1568565,6,17
35.0253143,6,17
35.9052238,6,17
36.7960777,6,17
37.6973648,6,17
38.60853,6,17
38.51201,6,17
56.62672,6,17
57.27704,6,17
57.9335022,6,17
57.78867,6,17
57.3541679,6,17
56.63,6,17
70.32877,6,17
70.1529541,6,17
69.62549,6,17
68.746376,6,17
78.6180954,6,17
78.9546661,6,17
79.2939,6,17
79.095665,6,17
78.50096,6,17
77.50979,6,17
76.12214,6,17
84.18048,6,17
84.4415054,6,17
84.70419,6,17
84.96834,6,17
85.23375,6,17
85.50021,6,17
85.7675247,6,17
86.0354843,6,17
86.30386,6,17
86.57245,6,17
86.84104,6,17
86.62394,6,17
85.97263,6,17
92.26959,6,17
92.42725,6,17
92.5846558,6,17
92.741684,6,17
92.50983,6,17
91.81427,6,17
90.655,6,17
89.03201,6,17
86.94533,6,17
84.39493,6,17
81.38083,6,17
77.9030151,6,17
73.9614944,6,18
69.55626,6,18
64.6873245,6,18
59.3546753,6,18
53.5583229,6,18
47.29826,6,18
40.5744858,6,18
33.38701,6,18
25.735815,6,18
17.62092,6,18
9.042316,6,18
0.451406151,7,21
0.450277627,7,21
0.446892083,7,21
0.44124952,7,21
0.890663266,7,21
1.35412967,7,21
1.35074437,7,21
1.34058833,7,21
1.3236618,7,21
1.29996443,7,21
1.26949656,7,21
1.232258,7,21
1.18824875,7,21
1.13746893,7,21
1.07991838,7,21
1.01559722,7,21
0.944505453,7,21
1.85277116,7,21
1.84813929,7,21
1.83424342,7,21
1.81108379,7,21
1.7786603,7,21
1.73697293,7,21
1.68602169,7,21
1.62580669,7,21
1.55632782,7,21
1.47758508,7,21
1.38957834,7,21
1.29230785,7,21
1.18577349,7,21
1.06997538,7,21
0.944913268,7,21
0.8105874,7,21
0.6669977,7,21
0.514143944,7,21
0.352026522,7,21
0.180645242,7,21
0.451406151,7,21
0.450277627,7,21
0.899651766,7,21
1.36307526,7,21
1.35966754,7,21
1.34944451,7,21
1.332406,7,21
2.23711514,7,21
2.71063757,7,21
3.19863772,7,21
3.70138121,7,21
4.21912575,7,21
4.75212049,7,22
4.74024,7,22
4.70459938,7,22
4.645198,7,22
4.56203556,7,22
4.455113,7,22
4.32442951,7,22
4.169986,7,22
3.99178147,7,22
3.78981614,7,22
3.56409025,7,22
3.314604,7,22
3.041357,7,22
2.74434948,7,22
2.42358136,7,22
2.07905269,7,22
1.71076345,7,22
2.154447,7,22
2.149061,7,22
2.13290262,7,22
2.105972,7,22
2.06826925,7,22
2.51033926,7,22
2.96623087,7,22
2.95881534,7,22
2.9365685,7,22
2.89949083,7,22
2.84758162,7,22
2.78084135,7,22
2.69927,7,22
3.59144688,7,22
3.58246827,7,22
3.55553246,7,22
3.51063943,7,22
3.447789,7,22
4.33310127,7,22
4.796471,7,22
5.2740097,7,22
5.765974,7,22
6.27261829,7,22
6.79418564,7,22
7.330909,7,22
7.88301,7,22
8.4507,7,22
9.034174,7,22
9.633613,7,22
10.2491817,7,22
10.8810291,7,22
11.5292807,7,22
12.19405,7,22
12.8754206,7,22
12.8432322,7,22
21.3534641,7,22
21.9835758,7,22
22.628767,7,22
23.2890549,7,22
23.96442,7,22
24.6548386,7,22
25.3602371,7,22
26.0805359,7,22
26.0153351,7,23
25.81973,7,23
25.4937248,7,23
25.0373135,7,23
36.42259,7,23
37.0548172,7,23
37.6996346,7,23
38.35688,7,23
39.0263824,7,23
39.7079353,7,23
40.4013062,7,23
41.1062355,7,23
41.82244,7,23
41.7178841,7,23
54.7680168,7,23
55.333374,7,23
55.9069862,7,23
56.4885674,7,23
57.0778122,7,23
57.6743851,7,23
58.2779465,7,23
58.88813,7,23
59.50454,7,23
60.1267776,7,23
60.7544174,7,23
61.3870239,7,23
62.02415,7,23
62.66532,7,23
63.3100662,7,23
63.9578934,7,23
63.798,7,23
77.6124039,7,23
78.0164,7,23
78.4216843,7,23
78.82794,7,23
79.23484,7,23
79.64206,7,23
80.04928,7,23
80.45616,7,23
80.8624,7,23
81.26765,7,23
81.67161,7,23
82.07395,7,23
82.47438,7,23
82.8725739,7,23
83.26825,7,23
83.66112,7,23
83.4519653,7,23
82.82451,7,23
81.77875,7,23
91.77628,7,23
91.5468445,7,23
90.85852,7,23
95.87422,7,23
95.97264,7,23
96.07021,7,23
96.16687,7,23
96.26255,7,23
96.3571854,7,23
96.45073,7,23
96.54311,1,0
96.6343,1,0
96.7242355,1,0
96.8128738,1,0
96.90018,1,0
96.65793,1,0
95.9311752,1,0
98.620285,1,0
98.65853,1,0
98.6961441,1,0
98.73312,1,0
98.76944,1,0
98.8051,1,0
98.55809,1,0
97.81705,1,0
96.5819855,1,0
98.99622,1,0
99.02561,1,0
99.05442,1,0
99.08265,1,0
98.8349457,1,0
98.09183,1,0
96.8532944,1,0
95.11934,1,0
92.8899841,1,0
90.16521,1,0
86.94502,1,0
83.22943,1,0
79.01842,1,0
74.31199,1,0
69.1101456,1,0
63.4128952,1,0
57.22023,1,0
50.53215,1,0
43.34866,1,0
35.669754,1,0
27.4954319,1,0
18.8257027,1,0
9.660561,1,0
0.451406151,1,1
0.9169271,1,1
1.396844,1,1
1.89143384,1,1
1.88670528,1,1
1.87251949,1,1
1.8488766,1,1
1.81577647,1,1
1.77321923,1,1
1.72120476,1,1
1.65973318,1,1
1.58880448,1,1
1.50841856,1,1
1.41857541,1,1
1.31927514,1,1
1.21051764,1,1
1.092303,1,1
0.964631259,1,1
0.8275023,1,1
0.6809162,1,1
0.524872839,1,1
0.359372437,1,1
0.184414849,1,1
0.451406151,1,1
0.9169271,1,1
1.396844,1,1
1.89143384,1,1
2.40096664,1,1
2.92570329,1,1
3.465895,1,1
4.021784,1,1
4.59360075,1,1
5.18156147,1,1
5.78587055,1,1
6.406714,1,1
7.044265,1,1
7.69867373,1,1
8.370076,1,1
9.058584,1,1
9.764284,1,1
10.4872465,1,1
11.2275133,1,1
11.9850969,1,1
12.759985,1,1
13.5521412,1,1
14.3614874,1,1
15.1879253,1,1
16.0313187,1,1
15.9912405,1,1
15.871006,1,2
15.6706142,1,2
15.3900652,1,2
15.0293617,1,2
28.6512775,1,2
29.3821754,1,2
30.1271687,1,2
30.0518513,1,2
42.480423,1,2
43.10514,1,2
43.7411,1,2
44.38809,1,2
45.0458679,1,2
45.71416,1,2
46.3926773,1,2
47.0811119,1,2
46.96341,1,2
46.610302,1,2
46.02179,1,2
45.1978645,1,2
44.1385422,1,2
42.84381,1,2
41.3136749,1,2
39.5481339,1,2
37.5471878,1,2
35.310833,1,2
32.839077,1,2
30.13191,1,2
27.18934,1,2
24.0113659,1,2
20.5979862,1,2
16.9492016,1,2
13.0650072,1,2
8.945411,1,2
4.59040976,1,2
0.451406151,4,23
0.9169271,4,23
1.396844,4,23
1.89143384,4,23
2.40096664,4,23
2.92570329,4,23
3.465895,4,23
4.021784,4,23
4.59360075,4,23
5.18156147,4,23
5.78587055,4,23
5.7714057,4,23
11.22335,4,23
11.8083611,4,23
12.4091167,4,23
13.0257587,4,23
19.7216225,5,0
20.3055687,5,0
20.9043922,5,0
21.51817,5,0
22.1469612,5,0
22.790802,5,0
23.4497051,5,0
24.123661,5,0
24.0633526,5,0
23.8824253,5,0
23.58088,5,0
23.1587143,5,0
22.6159325,5,0
21.95253,5,0
21.1685123,5,0
20.263876,5,0
19.23862,5,0
18.0927467,5,0
16.8262539,5,0
15.4391432,5,0
13.9314137,5,0
12.3030672,5,0
10.5541019,5,0
8.684518,5,0
6.69431543,5,0
4.58349562,5,0
2.3520577,5,0
0.451406151,5,0
0.450277627,5,0
0.446892083,5,0
0.44124952,5,0
0.4333499,5,0
0.423193276,5,0
0.4107796,5,0
0.3604591,5,1
0.345054865,5,1
0.327596724,5,1
0.3080847,5,1
0.286518753,5,1
0.262898922,5,1
0.2372252,5,1
0.209497586,5,1
0.17971608,5,1
0.147880659,5,1
0.113991328,5,1
0.0780481249,5,1
0.04005102,5,1
0.451406151,1,3
0.9169271,1,3
1.396844,1,3
1.39335191,1,3
1.38287556,1,3
1.3654151,1,3
1.34097028,1,3
1.30954123,1,3
1.271128,1,3
1.22573066,1,3
1.173349,1,3
1.11398315,1,3
1.047633,1,3
0.9742987,1,3
0.893980145,1,3
0.8066774,1,3
0.7123904,1,3
0.6111193,1,3
0.5028639,1,3
0.387624174,1,3
0.26540035,1,3
0.136192337,1,3
0.451406151,1,4
0.446892083,1,5
0.44124952,1,5
0.4333499,1,5
0.423193276,1,5
0.4107796,1,5
0.3961089,1,5
0.379181176,1,5
0.3599964,1,5
0.338554621,1,5
0.314855784,1,5
0.288899928,1,5
0.260687053,1,5
0.230217129,1,5
0.197490185,1,5
0.162506223,1,5
0.1252652,1,5
0.0857671648,1,5
0.04401211,1,5
0.451406151,1,5
0.9169271,1,5
1.396844,1,5
1.89143384,1,5
2.40096664,1,5
2.92570329,1,5
2.918389,1,5
2.89644623,1,5
2.859875,1,5
2.808675,1,5
2.74284673,1,5
2.66239,1,5
2.56730461,1,5
2.45759082,1,5
2.33324838,1,5
2.19427752,1,5
2.040678,1,5
1.87245011,1,5
1.68959355,1,5
1.4921087,1,5
1.2799952,1,5
1.05325317,1,5
0.292277724,1,6
0.2001181,1,6
0.102692209,1,6
0.451406151,2,14
0.9169271,2,14
1.396844,2,14
1.39335191,2,14
1.38287556,2,14
1.3654151,2,14
1.31079841,2,15
1.28007662,2,15
1.24252772,2,15
1.19815171,2,15
1.1469487,2,15
1.08891857,2,15
1.02406132,2,15
0.952377,2,15
0.873865664,2,15
0.7885272,2,15
0.696361661,2,15
0.5973691,2,15
0.491549462,2,15
0.378902644,2,15
0.259428859,2,15
0.133128,2,15
0.451406151,7,0
0.450277627,7,0
0.446892083,7,0
0.436837018,7,1
0.429016382,7,1
0.418961316,7,1
0.4066718,7,1
0.3921478,7,1
0.375389367,7,1
0.356396437,7,1
0.335169077,7,1
0.311707228,7,1
0.286010921,7,1
0.258080184,7,1
0.227914959,7,1
0.19551529,7,1
0.160881162,7,1
0.124012545,7,1
0.08490949,7,1
0.04357199,7,1
0.451406151,1,0
0.9169271,1,0
1.396844,1,0
1.89143384,1,0
2.40096664,1,0
2.92570329,1,0
3.465895,1,0
3.45723,1,0
6.803301,1,0
7.33997154,1,0
7.892018,1,0
7.87228775,1,0
12.1042671,1,0
12.6459417,1,0
13.2026768,1,0
13.7746468,1,0
14.3620071,1,0
14.964901,1,0
15.5834465,1,0
15.544488,1,0
22.61348,1,0
23.1949615,1,0
23.790966,1,0
24.4015465,1,0
25.026741,1,0
25.6665649,1,0
25.6023979,1,0
25.4098988,1,0
25.0890675,1,0
24.6399021,1,0
24.0624046,1,0
21.8967876,1,1
21.11476,1,1
20.2124214,1,1
19.1897678,1,1
18.0468025,1,1
16.7835274,1,1
15.3999386,1,1
13.8960381,1,1
12.2718258,1,1
10.5273018,1,1
8.662466,1,1
6.67731667,1,1
4.571857,1,1
5.002625,1,1
5.446863,1,1
5.90483856,1,1
5.89007664,1,1
5.84579039,1,1
5.77198,1,1
5.668645,1,1
5.535786,1,1
5.373403,1,1
5.18149567,1,1
4.96006441,1,1
4.709109,1,1
4.428629,1,1
4.11862469,1,1
3.7790966,1,1
3.41004419,1,1
3.0114677,1,1
2.58336687,1,1
2.125742,1,1
1.6385926,1,1
1.12191927,1,1
0.5757219,1,1
0.451406151,5,14
0.9169271,5,14
1.396844,5,14
1.89143384,5,14
2.40096664,5,14
2.92570329,5,14
3.465895,5,14
4.021784,5,14
4.59360075,5,14
5.18156147,5,14
5.78587055,5,14
6.406714,5,14
7.044265,5,14
7.69867373,5,14
8.370076,5,14
9.058584,5,14
9.764284,5,14
1.855214,5,15
0.952017963,5,15
0.451406151,5,17
0.9169271,5,17
0.914634764,5,17
0.9077578,5,17
0.896296263,5,17
0.88025,5,17
0.859619141,5,17
0.834403634,5,17
0.8046035,5,17
0.7702188,5,17
0.7312494,5,17
0.6876953,5,17
0.639556646,5,17
0.586833358,5,17
0.5295254,5,17
0.4676328,5,17
0.4011556,5,17
0.330093771,5,17
0.254447252,5,17
0.174216151,5,17
0.08940042,5,17
0.451406151,6,11
0.9169271,6,11
0.914634764,6,11
0.9077578,6,11
0.896296263,6,11
0.88025,6,11
0.859619141,6,11
0.834403634,6,11
0.8046035,6,11
0.675866961,6,12
0.6416713,6,12
0.6034526,6,12
0.56121093,6,12
0.5149462,6,12
0.464658529,6,12
0.4103478,6,12
0.352014035,6,12
0.289657265,6,12
0.22327745,6,12
0.152874663,6,12
0.07844886,6,12
0.451406151,6,14
0.450277627,6,14
0.446892083,6,14
0.8962811,6,14
0.8940404,6,14
0.8873183,6,14
0.876114845,6,14
0.8604299,6,14
0.840263546,6,14
0.8156158,6,14
0.7864867,6,14
1.23434258,6,14
1.6962018,6,14
2.17234445,6,14
2.16691351,6,14
2.14524436,6,15
2.118158,6,15
2.080237,6,15
2.0314815,6,15
1.97189116,6,15
1.90146661,6,15
1.82020748,6,15
1.72811353,6,15
1.62518513,6,15
1.51142216,6,15
1.38682461,6,15
1.25139248,6,15
1.1051259,6,15
0.948024631,6,15
0.7800889,6,15
0.6013184,6,15
0.41171357,6,15
0.8612615,6,15
0.8591083,6,15
0.852648854,6,15
0.8418831,6,15
0.826811,6,15
0.807432652,6,15
0.7837479,6,15
0.755757,6,15
0.723459661,6,15
0.686856031,6,15
0.645946145,6,15
0.6007299,6,15
0.551207364,6,15
0.4973785,6,15
0.439243346,6,15
0.3768019,6,15
0.310054153,6,15
0.239000037,6,15
0.16363968,6,15
0.614306569,6,15
1.0790658,6,15
1.07636809,6,15
1.98342586,6,15
2.45817661,6,15
2.94744277,6,15
3.45149088,6,15
3.44286227,6,15
3.416976,6,15
5.735901,6,15
6.24270773,6,15
6.76444149,6,15
7.30133629,6,15
7.853614,6,15
8.421483,6,15
9.005144,6,15
9.604774,6,15
10.2205381,6,15
10.8525867,6,15
11.5010462,6,15
12.166028,6,15
12.8476162,6,15
13.5458746,6,15
14.2608461,6,15
14.6478786,6,16
14.6112595,6,16
14.99671,6,16
15.3942118,6,16
15.8040066,6,16
16.2263317,6,16
16.6614151,6,16
16.6197624,6,16
16.4948,6,16
18.499733,6,16
18.9379139,6,16
19.3890038,6,16
19.34053,6,16
19.1951141,6,16
18.9527512,6,16
18.6134434,6,16
18.17719,6,16
17.6439934,6,16
17.0138512,6,16
16.2867641,6,16
15.46273,6,16
14.5417528,6,16
17.5036449,6,16
17.4598866,6,16
17.32861,6,16
17.1098137,6,16
16.8035,6,16
16.409668,6,16
15.9283161,6,16
15.3594484,6,16
14.7030621,6,16
13.959157,6,16
13.1277332,6,16
12.2087917,6,16
11.2023325,6,16
10.1083546,6,16
8.926859,6,16
7.65784454,6,16
6.30131245,6,16
4.857261,6,16
3.32569242,6,16
1.70660579,6,16
0.451406151,6,17
0.9169271,6,17
1.396844,6,17
1.89143384,6,17
2.40096664,6,17
2.92570329,6,17
2.918389,6,17
2.89644623,6,17
5.73740673,6,17
5.723063,6,17
8.481325,6,17
8.990602,6,17
8.968125,6,17
8.900696,6,17
8.788313,6,17
8.630978,6,17
8.428689,6,17
8.181447,6,17
7.88925266,6,17
7.55210543,6,17
7.170005,6,17
6.74295139,6,17
9.975142,6,17
9.950204,6,17
13.0712337,6,17
13.5718117,6,17
14.086731,6,17
14.616188,6,17
15.160368,6,17
15.7194366,6,17
16.29355,6,17
16.8828449,6,17
17.4874382,6,17
18.107439,6,17
18.06217,6,17
17.9263649,6,17
25.3610725,6,18
25.94027,6,18
26.53363,6,18
27.1411934,6,18
27.76297,6,18
28.3989487,6,18
29.049099,6,18
29.71336,6,18
30.3916473,6,18
30.3156681,6,18
30.08773,6,18
29.7078362,6,18
29.1759815,6,18
28.4921684,6,18
27.6563988,6,18
26.66867,6,18
25.5289841,6,18
24.237339,6,18
22.7937355,6,18
21.1981735,6,18
19.4506531,6,18
17.5511761,6,18
15.49974,6,18
13.2963457,6,18
10.9409933,6,18
8.43368149,6,18
5.774413,6,18
2.9631865,6,18
0.451406151,2,10
0.450277627,2,10
0.899651766,2,10
1.36307526,2,10
1.84083128,2,10
2.333195,2,10
2.327362,2,10
2.309863,2,10
2.280698,2,10
2.23986721,2,10
2.1873703,2,10
2.12320733,2,10
2.04737854,2,10
1.95988381,2,10
1.860723,2,10
1.74989629,2,10
1.6274035,2,10
1.49324477,2,10
1.3474201,2,10
1.18992937,2,10
1.02077281,2,10
0.8399502,2,10
1.28756475,2,10
1.74917507,2,10
2.22506118,2,10
2.21949863,2,10
2.20281053,2,10
2.17499733,2,10
3.54145956,2,10
4.0252924,2,10
4.015229,2,10
3.98503947,2,10
3.93472338,2,10
3.77733445,2,11
3.6888032,2,11
3.580598,2,11
3.45271969,2,11
3.30516768,2,11
3.13794184,2,11
2.95104265,2,11
2.7444694,2,11
2.51822281,2,11
2.27230263,2,11
2.00670886,2,11
1.72144151,2,11
1.41650045,2,11
1.09188569,2,11
0.747597456,2,11
0.38363564,2,11
0.451406151,2,12
0.9169271,2,12
0.914634764,2,12
0.9077578,2,12
0.896296263,2,12
1.805004,2,12
2.28061962,2,12
2.274918,2,12
2.25781345,2,12
2.22930574,2,12
2.18939471,2,12
2.13808084,2,12
2.07536387,2,12
3.44321752,2,12
3.927544,2,12
3.91772532,2,12
3.88826871,2,12
3.83917451,2,12
5.65799332,2,12
5.64384842,2,12
7.428532,2,12
7.90930748,2,12
8.40442848,2,12
8.914133,2,12
8.891848,2,12
8.824992,2,12
11.9850216,2,12
12.4918528,2,12
12.4606228,2,12
12.3669348,2,12
12.2107859,2,12
11.992178,2,12
11.711112,2,12
15.2619,2,12
15.2237453,2,12
15.1092815,2,12
14.9185076,2,12
14.6514235,2,12
14.3080311,2,12
13.8883286,2,12
13.3923168,2,12
12.8199968,2,12
12.1713657,2,12
11.4464245,2,12
10.645175,2,12
9.767615,2,12
8.813747,2,12
4.49501133,2,13
3.85601449,2,13
3.172949,2,13
2.44581461,2,13
1.674612,2,13
0.8593406,2,13
0.451406151,3,11
0.450277627,3,11
0.446892083,3,11
0.44124952,3,11
0.890663266,3,11
0.8884366,3,11
1.33583236,3,11
1.79721737,3,11
2.27287054,3,11
2.76306581,3,11
3.26807213,3,11
3.259902,3,11
5.58259964,3,11
6.090229,3,11
6.61281157,3,11
7.15057945,3,11
7.703755,3,11
8.27255,3,11
13.0254631,3,12
12.9929,3,12
17.5012264,3,12
17.4574738,3,12
17.3262138,3,12
21.6100063,3,12
22.1096115,3,12
22.0543385,3,12
21.8885155,3,12
21.6121464,3,12
21.2252274,3,12
20.72776,3,12
20.1197453,3,12
19.4011841,3,12
18.5720749,3,12
17.6324158,3,12
16.5822086,3,12
15.4214535,3,12
14.1501513,3,12
12.7683,3,12
11.2759018,3,12
9.672955,3,12
7.95946026,3,12
6.13541651,3,12
4.200826,3,12
2.15568781,3,12
0.451406151,5,13
0.9169271,5,13
1.396844,5,13
1.89143384,5,13
2.40096664,5,13
2.92570329,5,13
3.465895,5,13
2.911352,5,14
6.27634239,5,14
6.81604767,5,14
6.79900742,5,14
6.747887,5,14
6.662687,5,14
6.54340553,5,14
6.39004469,5,14
6.20260334,5,14
5.981082,5,14
5.72548,5,14
5.435798,5,14
5.11203575,5,14
4.75419331,5,14
4.36227036,5,14
3.93626738,5,14
3.47618413,5,14
2.98202085,5,14
2.45377731,5,14
1.891453,5,14
1.29504907,5,14
0.664564848,5,14
0.451406151,1,19
0.9169271,1,19
0.914634764,1,19
0.9077578,1,19
0.896296263,1,19
0.88025,1,19
0.859619141,1,19
1.76866269,1,19
2.24445438,1,19
2.2388432,1,19
2.22201,1,19
2.19395423,1,19
3.56015253,1,19
4.043891,1,19
4.542244,1,19
5.05546761,1,19
5.042829,1,19
5.004913,1,19
4.94171953,1,19
4.8532486,1,19
4.739501,1,19
4.60047531,1,19
4.436173,1,19
4.246593,1,19
4.03173542,1,19
3.7916007,1,19
3.52618861,1,19
3.23549914,1,19
2.91953254,1,19
2.57828832,1,19
2.2117672,1,19
1.81996846,1,19
1.40289211,1,19
0.9605388,1,19
0.4929082,1,19
0.451406151,1,20
0.9169271,1,20
0.914634764,1,20
0.9077578,1,20
0.896296263,1,20
0.88025,1,20
0.859619141,1,20
0.834403634,1,20
0.8046035,1,20
0.7702188,1,20
0.7312494,1,20
0.6876953,1,20
0.639556646,1,20
0.586833358,1,20
0.5295254,1,20
0.4676328,1,20
0.4011556,1,20
0.330093771,1,20
0.254447252,1,20
0.174216151,1,20
0.08940042,1,20
0.451406151,1,20
0.9169271,1,20
1.396844,1,20
1.89143384,1,20
2.40096664,1,20
2.39496422,1,20
2.3710146,1,21
2.34107757,1,21
2.29916549,1,21
2.24527884,1,21
2.17941737,1,21
2.101581,1,21
2.01177,1,21
1.909984,1,21
1.79622316,1,21
1.67048752,1,21
1.53277707,1,21
1.38309181,1,21
1.22143173,1,21
1.04779685,1,21
0.862187147,1,21
0.6646025,1,21
0.4550432,1,21
0.233509079,1,21
0.451406151,1,22
0.450277627,1,22
0.446892083,1,22
0.44124952,1,22
0.4333499,1,22
0.423193276,1,22
0.4107796,1,22
0.3961089,1,22
0.379181176,1,22
0.3599964,1,22
0.338554621,1,22
0.314855784,1,22
0.288899928,1,22
0.260687053,1,22
0.230217129,1,22
0.197490185,1,22
0.162506223,1,22
0.1252652,1,22
0.0857671648,1,22
0.04401211,1,22
0.451406151,1,22
0.9169271,1,22
0.896296263,1,23
0.88025,1,23
0.859619141,1,23
1.76866269,1,23
2.24445438,1,23
2.73479319,1,23
3.23994541,1,23
3.23184562,1,23
5.555216,1,23
6.062993,1,23
6.58572674,1,23
7.12365055,1,23
7.67698669,1,23
8.245945,1,23
8.22533,1,23
8.163486,1,23
8.060411,1,23
7.916107,1,23
7.73057365,1,23
7.50380945,1,23
7.23581648,1,23
6.92659426,1,23
6.57614136,1,23
6.18445873,1,23
5.75154638,1,23
5.277405,1,23
4.762033,1,23
4.205432,1,23
3.607601,1,23
2.96854019,1,23
2.28824949,1,23
1.56672955,1,23
0.8039799,1,23
0.451406151,2,20
0.9169271,2,20
1.396844,2,20
1.39335191,2,20
1.38287556,2,20
1.3654151,2,20
1.34097028,2,20
1.30954123,2,20
1.271128,2,20
2.65021586,2,20
3.13851833,2,20
3.64157438,2,20
4.159641,2,20
4.149242,2,20
4.11804438,2,20
4.066049,2,20
3.99325514,2,20
3.89966321,2,20
3.785273,2,20
3.65008473,2,20
3.49409842,2,20
3.31731367,2,20
3.11973047,2,20
2.176012,2,21
1.99662745,2,21
1.80164433,2,21
1.59106255,2,21
1.36488211,2,21
1.123103,2,21
0.8657251,2,21
0.592748761,2,21
0.3041738,2,21
0.451406151,2,21
0.450277627,2,21
0.899651766,2,21
1.36307526,2,21
1.35966754,2,21
1.34944451,2,21
1.332406,2,21
1.30855227,2,21
2.21348023,2,21
2.68711662,2,21
3.17523456,2,21
3.67809939,2,21
4.19596958,2,21
4.729093,2,21
5.277707,2,21
5.842042,2,21
6.422309,2,21
7.01871,2,21
7.631429,2,21
7.61235046,2,21
7.55511475,2,21
13.4777937,2,21
13.4440994,2,21
18.98949,2,22
19.5413265,2,22
20.1077576,2,22
20.6888924,2,22
21.2848377,2,22
21.8956642,2,22
22.521431,2,22
23.1621742,2,22
23.8179054,2,22
24.48862,2,22
25.1742764,2,22
25.1113415,2,22
35.2603569,2,22
35.8664665,2,22
36.4853745,2,22
37.11698,2,22
37.761158,2,22
37.6667557,2,22
37.3835449,2,22
47.9604,2,22
48.5094,2,22
49.0686378,2,22
49.63794,2,22
50.2171135,2,22
50.8059425,2,22
51.40419,2,22
52.01159,2,22
51.88156,2,22
51.4914742,2,22
50.8413277,2,22
49.9311256,2,22
48.7608643,2,22
47.3305435,2,22
45.64017,2,22
43.6897354,2,22
41.4792442,2,22
39.00869,2,22
36.2780838,2,22
33.2874146,2,22
30.0366917,2,22
26.52591,2,22
22.75507,2,22
18.7241726,2,22
14.4332142,2,22
